sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.055;0.00268;9.76363;-0.05764;0.00373;9.80648;-0.00103;3.4E-4;0.00195;4.3E-4;5.6E-4;3.9E-4;18.7;16.175;3.056;-50.093;280.881;-0.021;0.34;5.0;48.9606;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;30777;2022-09-27 20:15:21:568
-0.05979;0.00987;9.77081;-0.05764;0.00373;9.80648;-0.00103;3.4E-4;0.00195;4.3E-4;5.6E-4;3.9E-4;18.7;15.75;3.737;-50.138;284.354;-0.022;0.337;5.0;48.9606;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;30787;2022-09-27 20:15:21:578
-0.05979;0.00987;9.77081;-0.05764;0.00373;9.80648;-0.00103;3.4E-4;0.00195;4.3E-4;5.6E-4;3.9E-4;18.7;15.75;3.737;-50.138;284.354;-0.022;0.337;5.0;48.9606;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;30797;2022-09-27 20:15:21:588
-0.05979;0.00987;9.77081;-0.05764;0.00373;9.80648;-0.00103;3.4E-4;0.00195;4.3E-4;5.6E-4;3.9E-4;18.7;15.75;3.737;-50.138;284.354;-0.022;0.337;5.0;48.9606;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;30807;2022-09-27 20:15:21:598
-0.05979;0.00987;9.77081;-0.05764;0.00373;9.80648;-0.00103;3.4E-4;0.00195;4.3E-4;5.6E-4;3.9E-4;18.7;15.75;3.737;-50.138;284.354;-0.022;0.337;5.0;48.9606;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;30817;2022-09-27 20:15:21:608
-0.05979;0.00987;9.77081;-0.05764;0.00373;9.80648;-0.00103;3.4E-4;0.00195;1.3E-4;4.1E-4;2.4E-4;18.7;15.75;3.737;-50.138;284.354;-0.022;0.337;5.0;48.9606;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;30827;2022-09-27 20:15:21:618
-0.05979;0.00987;9.77081;-0.05764;0.00373;9.80648;-0.00103;3.4E-4;0.00195;1.3E-4;4.1E-4;2.4E-4;18.7;15.75;3.737;-50.138;284.354;-0.022;0.337;5.0;48.9606;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;30837;2022-09-27 20:15:21:628
-0.05979;0.00987;9.77081;-0.05764;0.00373;9.80648;-0.00103;3.4E-4;0.00195;1.3E-4;4.1E-4;2.4E-4;18.7;15.75;3.737;-50.138;284.354;-0.022;0.337;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;30847;2022-09-27 20:15:21:638
-0.05979;0.00987;9.77081;-0.05764;0.00373;9.80648;-0.00103;3.4E-4;0.00195;1.3E-4;4.1E-4;2.4E-4;18.7;15.75;3.737;-50.138;284.354;-0.022;0.337;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;30857;2022-09-27 20:15:21:648
-0.05979;0.00987;9.77081;-0.05764;0.00373;9.80648;-0.00103;3.4E-4;0.00195;1.3E-4;4.1E-4;2.4E-4;18.7;15.75;3.737;-50.138;284.354;-0.022;0.337;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;30867;2022-09-27 20:15:21:658
-0.05979;0.00987;9.77081;-0.05764;0.00373;9.80648;-0.00103;3.4E-4;0.00195;1.3E-4;4.1E-4;2.4E-4;18.7;15.75;3.737;-50.138;284.354;-0.022;0.337;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;30877;2022-09-27 20:15:21:668
-0.06458;2.9E-4;9.77081;-0.05758;0.00426;9.80648;-0.00383;0.00254;0.00288;1.3E-4;4.1E-4;2.4E-4;18.7;15.75;3.737;-50.138;284.354;-0.022;0.337;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;30887;2022-09-27 20:15:21:678
-0.06458;2.9E-4;9.77081;-0.05758;0.00426;9.80648;-0.00383;0.00254;0.00288;1.3E-4;4.1E-4;2.4E-4;18.7;15.75;3.737;-50.138;284.354;-0.022;0.337;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;30897;2022-09-27 20:15:21:688
-0.06458;2.9E-4;9.77081;-0.05758;0.00426;9.80648;-0.00383;0.00254;0.00288;1.3E-4;4.1E-4;2.4E-4;18.7;15.75;3.737;-50.138;284.354;-0.022;0.337;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;30907;2022-09-27 20:15:21:698
-0.06458;2.9E-4;9.77081;-0.05758;0.00426;9.80648;-0.00383;0.00254;0.00288;1.3E-4;4.1E-4;2.4E-4;18.7;15.75;3.737;-50.138;284.354;-0.022;0.337;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;30919;2022-09-27 20:15:21:710
-0.06458;2.9E-4;9.77081;-0.05758;0.00426;9.80648;-0.00383;0.00254;0.00288;1.3E-4;4.1E-4;2.4E-4;18.7;16.041;3.117;-49.215;280.885;-0.025;0.336;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;30927;2022-09-27 20:15:21:718
-0.06458;2.9E-4;9.77081;-0.05758;0.00426;9.80648;-0.00383;0.00254;0.00288;1.3E-4;4.1E-4;2.4E-4;18.7;16.041;3.117;-49.215;280.885;-0.025;0.336;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;30937;2022-09-27 20:15:21:728
-0.06458;2.9E-4;9.77081;-0.05758;0.00426;9.80648;-0.00383;0.00254;0.00288;1.3E-4;4.1E-4;2.4E-4;18.7;16.041;3.117;-49.215;280.885;-0.025;0.336;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;30947;2022-09-27 20:15:21:738
-0.06458;2.9E-4;9.77081;-0.05758;0.00426;9.80648;-0.00383;0.00254;0.00288;1.3E-4;4.1E-4;2.4E-4;18.7;16.041;3.117;-49.215;280.885;-0.025;0.336;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;30957;2022-09-27 20:15:21:748
-0.06458;2.9E-4;9.77081;-0.05758;0.00426;9.80648;-0.00383;0.00254;0.00288;1.3E-4;4.1E-4;2.4E-4;18.7;16.041;3.117;-49.215;280.885;-0.025;0.336;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;30967;2022-09-27 20:15:21:758
-0.06458;2.9E-4;9.77081;-0.05758;0.00426;9.80648;-0.00383;0.00254;0.00288;1.3E-4;4.1E-4;2.4E-4;18.7;16.041;3.117;-49.215;280.885;-0.025;0.336;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;30978;2022-09-27 20:15:21:769
-0.06458;2.9E-4;9.77081;-0.05758;0.00426;9.80648;-0.00383;0.00254;0.00288;1.3E-4;4.1E-4;2.4E-4;18.7;16.041;3.117;-49.215;280.885;-0.025;0.336;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;30987;2022-09-27 20:15:21:778
-0.06458;2.9E-4;9.77081;-0.05758;0.00426;9.80648;-0.00383;0.00254;0.00288;1.3E-4;4.1E-4;2.4E-4;18.7;16.041;3.117;-49.215;280.885;-0.025;0.336;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;30997;2022-09-27 20:15:21:788
-0.06458;2.9E-4;9.77081;-0.05758;0.00426;9.80648;-0.00383;0.00254;0.00288;1.3E-4;4.1E-4;2.4E-4;18.7;16.041;3.117;-49.215;280.885;-0.025;0.336;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31007;2022-09-27 20:15:21:798
-0.05979;0.00268;9.76363;-0.05774;0.00372;9.80648;-0.00366;3.5E-4;7.9E-4;1.3E-4;4.1E-4;3.9E-4;18.7;16.041;3.117;-49.215;280.885;-0.025;0.336;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31017;2022-09-27 20:15:21:808
-0.05979;0.00268;9.76363;-0.05774;0.00372;9.80648;-0.00366;3.5E-4;7.9E-4;1.3E-4;4.1E-4;3.9E-4;18.7;16.041;3.117;-49.215;280.885;-0.025;0.336;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31027;2022-09-27 20:15:21:818
-0.05979;0.00268;9.76363;-0.05774;0.00372;9.80648;-0.00366;3.5E-4;7.9E-4;1.3E-4;4.1E-4;3.9E-4;18.7;16.041;3.117;-49.215;280.885;-0.025;0.336;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31037;2022-09-27 20:15:21:828
-0.05979;0.00268;9.76363;-0.05774;0.00372;9.80648;-0.00366;3.5E-4;7.9E-4;1.3E-4;4.1E-4;3.9E-4;18.7;17.007;3.476;-50.727;280.249;-0.022;0.337;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31047;2022-09-27 20:15:21:838
-0.05979;0.00268;9.76363;-0.05774;0.00372;9.80648;-0.00366;3.5E-4;7.9E-4;1.3E-4;4.1E-4;3.9E-4;18.7;17.007;3.476;-50.727;280.249;-0.022;0.337;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31058;2022-09-27 20:15:21:849
-0.05979;0.00268;9.76363;-0.05774;0.00372;9.80648;-0.00366;3.5E-4;7.9E-4;1.3E-4;4.1E-4;3.9E-4;18.7;17.007;3.476;-50.727;280.249;-0.022;0.337;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31067;2022-09-27 20:15:21:858
-0.05979;0.00268;9.76363;-0.05774;0.00372;9.80648;-0.00366;3.5E-4;7.9E-4;1.3E-4;4.1E-4;3.9E-4;18.7;17.007;3.476;-50.727;280.249;-0.022;0.337;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31077;2022-09-27 20:15:21:868
-0.05979;0.00268;9.76363;-0.05774;0.00372;9.80648;-0.00366;3.5E-4;7.9E-4;1.3E-4;4.1E-4;3.9E-4;18.7;17.007;3.476;-50.727;280.249;-0.022;0.337;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31087;2022-09-27 20:15:21:878
-0.05979;0.00268;9.76363;-0.05774;0.00372;9.80648;-0.00366;3.5E-4;7.9E-4;1.3E-4;4.1E-4;3.9E-4;18.7;17.007;3.476;-50.727;280.249;-0.022;0.337;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31097;2022-09-27 20:15:21:888
-0.05979;0.00268;9.76363;-0.05774;0.00372;9.80648;-0.00366;3.5E-4;7.9E-4;1.3E-4;4.1E-4;3.9E-4;18.7;17.007;3.476;-50.727;280.249;-0.022;0.337;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31107;2022-09-27 20:15:21:898
-0.05979;0.00268;9.76363;-0.05774;0.00372;9.80648;-0.00366;3.5E-4;7.9E-4;1.3E-4;4.1E-4;3.9E-4;18.7;17.007;3.476;-50.727;280.249;-0.022;0.337;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31117;2022-09-27 20:15:21:908
-0.05979;0.00268;9.76363;-0.05774;0.00372;9.80648;-0.00366;3.5E-4;7.9E-4;1.3E-4;4.1E-4;3.9E-4;18.7;17.007;3.476;-50.727;280.249;-0.022;0.337;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31127;2022-09-27 20:15:21:918
-0.05979;0.00268;9.76363;-0.05774;0.00372;9.80648;-0.00366;3.5E-4;7.9E-4;1.3E-4;4.1E-4;3.9E-4;18.7;17.007;3.476;-50.727;280.249;-0.022;0.337;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31137;2022-09-27 20:15:21:928
-0.05979;0.00268;9.76363;-0.05774;0.00372;9.80648;-0.00366;3.5E-4;7.9E-4;1.3E-4;4.1E-4;3.9E-4;18.7;17.007;3.476;-50.727;280.249;-0.022;0.337;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31147;2022-09-27 20:15:21:938
-0.05979;0.00508;9.77081;-0.05764;0.00346;9.80648;-0.00238;-7.6E-4;0.00535;2.8E-4;4.1E-4;2.4E-4;18.7;17.007;3.476;-50.727;280.249;-0.022;0.337;5.0;37.3149;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31157;2022-09-27 20:15:21:948
-0.05979;0.00508;9.77081;-0.05764;0.00346;9.80648;-0.00238;-7.6E-4;0.00535;2.8E-4;4.1E-4;2.4E-4;18.7;17.007;3.476;-50.727;280.249;-0.022;0.337;5.0;38.4207;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31167;2022-09-27 20:15:21:958
-0.05979;0.00508;9.77081;-0.05764;0.00346;9.80648;-0.00238;-7.6E-4;0.00535;2.8E-4;4.1E-4;2.4E-4;18.7;17.007;3.476;-50.727;280.249;-0.022;0.337;5.0;38.4207;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31177;2022-09-27 20:15:21:968
-0.05979;0.00508;9.77081;-0.05764;0.00346;9.80648;-0.00238;-7.6E-4;0.00535;2.8E-4;4.1E-4;2.4E-4;18.7;16.782;2.917;-49.952;280.239;-0.02;0.337;5.0;38.4207;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31187;2022-09-27 20:15:21:978
-0.05979;0.00508;9.77081;-0.05764;0.00346;9.80648;-0.00238;-7.6E-4;0.00535;2.8E-4;4.1E-4;2.4E-4;18.7;16.782;2.917;-49.952;280.239;-0.02;0.337;5.0;38.4207;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31197;2022-09-27 20:15:21:988
-0.05979;0.00508;9.77081;-0.05764;0.00346;9.80648;-0.00238;-7.6E-4;0.00535;2.8E-4;4.1E-4;2.4E-4;18.7;16.782;2.917;-49.952;280.239;-0.02;0.337;5.0;38.4207;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31208;2022-09-27 20:15:21:999
-0.05979;0.00508;9.77081;-0.05764;0.00346;9.80648;-0.00238;-7.6E-4;0.00535;2.8E-4;4.1E-4;2.4E-4;18.7;16.782;2.917;-49.952;280.239;-0.02;0.337;5.0;38.4207;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31216;2022-09-27 20:15:22:007
-0.05979;0.00508;9.77081;-0.05764;0.00346;9.80648;-0.00238;-7.6E-4;0.00535;2.8E-4;4.1E-4;2.4E-4;18.7;16.782;2.917;-49.952;280.239;-0.02;0.337;5.0;38.4207;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31227;2022-09-27 20:15:22:018
-0.05979;0.00508;9.77081;-0.05764;0.00346;9.80648;-0.00238;-7.6E-4;0.00535;2.8E-4;4.1E-4;2.4E-4;19.7;16.782;2.917;-49.952;280.239;-0.02;0.337;5.0;38.4207;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31237;2022-09-27 20:15:22:028
-0.05979;0.00508;9.77081;-0.05764;0.00346;9.80648;-0.00238;-7.6E-4;0.00535;2.8E-4;4.1E-4;2.4E-4;19.7;16.782;2.917;-49.952;280.239;-0.02;0.337;5.0;38.4207;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31247;2022-09-27 20:15:22:038
-0.05979;0.00508;9.77081;-0.05764;0.00346;9.80648;-0.00238;-7.6E-4;0.00535;2.8E-4;4.1E-4;2.4E-4;19.7;16.782;2.917;-49.952;280.239;-0.02;0.337;5.0;38.4207;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31257;2022-09-27 20:15:22:048
-0.05979;0.00508;9.77081;-0.05764;0.00346;9.80648;-0.00238;-7.6E-4;0.00535;2.8E-4;4.1E-4;2.4E-4;19.7;16.782;2.917;-49.952;280.239;-0.02;0.337;5.0;38.4207;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31268;2022-09-27 20:15:22:059
-0.05979;0.00508;9.77081;-0.05764;0.00346;9.80648;-0.00238;-7.6E-4;0.00535;2.8E-4;4.1E-4;2.4E-4;19.7;16.782;2.917;-49.952;280.239;-0.02;0.337;5.0;38.4207;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31277;2022-09-27 20:15:22:068
-0.0574;0.00508;9.76842;-0.05814;0.00313;9.80648;-0.00326;0.00162;-0.00166;-2.0E-5;5.6E-4;2.4E-4;19.7;16.782;2.917;-49.952;280.239;-0.02;0.337;5.0;38.4207;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31287;2022-09-27 20:15:22:078
-0.0574;0.00508;9.76842;-0.05814;0.00313;9.80648;-0.00326;0.00162;-0.00166;-2.0E-5;5.6E-4;2.4E-4;19.7;16.782;2.917;-49.952;280.239;-0.02;0.337;5.0;38.4207;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31297;2022-09-27 20:15:22:088
-0.0574;0.00508;9.76842;-0.05814;0.00313;9.80648;-0.00326;0.00162;-0.00166;-2.0E-5;5.6E-4;2.4E-4;19.7;16.782;2.917;-49.952;280.239;-0.02;0.337;5.0;38.4207;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31308;2022-09-27 20:15:22:099
-0.0574;0.00508;9.76842;-0.05814;0.00313;9.80648;-0.00326;0.00162;-0.00166;-2.0E-5;5.6E-4;2.4E-4;19.7;16.782;2.917;-49.952;280.239;-0.02;0.337;5.0;38.4207;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31317;2022-09-27 20:15:22:108
-0.0574;0.00508;9.76842;-0.05814;0.00313;9.80648;-0.00326;0.00162;-0.00166;-2.0E-5;5.6E-4;2.4E-4;19.7;16.547;3.473;-50.329;280.235;-0.018;0.34;5.0;38.4207;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31327;2022-09-27 20:15:22:118
-0.0574;0.00508;9.76842;-0.05814;0.00313;9.80648;-0.00326;0.00162;-0.00166;-2.0E-5;5.6E-4;2.4E-4;19.7;16.547;3.473;-50.329;280.235;-0.018;0.34;5.0;38.4207;47.47892;8.211095;448.454;NaN;2.376;18.426243;356.5;12 / 16;31341;2022-09-27 20:15:22:132
-0.0574;0.00508;9.76842;-0.05814;0.00313;9.80648;-0.00326;0.00162;-0.00166;-2.0E-5;5.6E-4;2.4E-4;19.7;16.547;3.473;-50.329;280.235;-0.018;0.34;5.0;38.4207;47.478954;8.211119;444.957;NaN;2.052;18.212984;356.5;12 / 16;31349;2022-09-27 20:15:22:140
-0.0574;0.00508;9.76842;-0.05814;0.00313;9.80648;-0.00326;0.00162;-0.00166;-2.0E-5;5.6E-4;2.4E-4;19.7;16.547;3.473;-50.329;280.235;-0.018;0.34;5.0;38.4207;47.478954;8.211119;444.957;NaN;2.052;18.212984;356.5;12 / 16;31356;2022-09-27 20:15:22:147
-0.0574;0.00508;9.76842;-0.05814;0.00313;9.80648;-0.00326;0.00162;-0.00166;-2.0E-5;5.6E-4;2.4E-4;19.7;16.547;3.473;-50.329;280.235;-0.018;0.34;5.0;38.4207;47.478954;8.211119;444.957;NaN;2.052;18.212984;356.5;12 / 16;31367;2022-09-27 20:15:22:158
-0.0574;0.00508;9.76842;-0.05814;0.00313;9.80648;-0.00326;0.00162;-0.00166;-2.0E-5;5.6E-4;2.4E-4;19.7;16.547;3.473;-50.329;280.235;-0.018;0.34;5.0;38.4207;47.478954;8.211119;444.957;NaN;2.052;18.212984;356.5;12 / 16;31377;2022-09-27 20:15:22:168
-0.0574;0.00508;9.76842;-0.05814;0.00313;9.80648;-0.00326;0.00162;-0.00166;-2.0E-5;5.6E-4;2.4E-4;19.7;16.547;3.473;-50.329;280.235;-0.018;0.34;5.0;38.4207;47.478954;8.211119;444.957;NaN;2.052;18.212984;356.5;12 / 16;31387;2022-09-27 20:15:22:178
-0.0574;0.00508;9.76842;-0.05814;0.00313;9.80648;-0.00326;0.00162;-0.00166;-2.0E-5;5.6E-4;2.4E-4;19.7;16.547;3.473;-50.329;280.235;-0.018;0.34;5.0;38.4207;47.478954;8.211119;444.957;NaN;2.052;18.212984;356.5;12 / 16;31397;2022-09-27 20:15:22:188
-0.0574;0.00508;9.76842;-0.05814;0.00313;9.80648;-0.00326;0.00162;-0.00166;-2.0E-5;5.6E-4;2.4E-4;19.7;16.547;3.473;-50.329;280.235;-0.018;0.34;5.0;38.4207;47.478954;8.211119;444.957;NaN;2.052;18.212984;356.5;12 / 16;31407;2022-09-27 20:15:22:198
-0.0574;0.00508;9.76842;-0.05814;0.00313;9.80648;-0.00326;0.00162;-0.00166;-2.0E-5;5.6E-4;2.4E-4;19.7;16.547;3.473;-50.329;280.235;-0.018;0.34;5.0;38.4207;47.478954;8.211119;444.957;NaN;2.052;18.212984;356.5;12 / 16;31417;2022-09-27 20:15:22:208
-0.06219;0.00747;9.77081;-0.05829;0.00334;9.80648;-0.00242;-6.4E-4;-0.00138;1.3E-4;4.1E-4;8.0E-5;19.7;16.547;3.473;-50.329;280.235;-0.018;0.34;5.0;38.4207;47.478954;8.211119;444.957;NaN;2.052;18.212984;356.5;12 / 16;31427;2022-09-27 20:15:22:218
-0.06219;0.00747;9.77081;-0.05829;0.00334;9.80648;-0.00242;-6.4E-4;-0.00138;1.3E-4;4.1E-4;8.0E-5;19.7;16.547;3.473;-50.329;280.235;-0.018;0.34;5.0;38.4207;47.478954;8.211119;444.957;NaN;2.052;18.212984;356.5;12 / 16;31437;2022-09-27 20:15:22:228
-0.06219;0.00747;9.77081;-0.05829;0.00334;9.80648;-0.00242;-6.4E-4;-0.00138;1.3E-4;4.1E-4;8.0E-5;19.7;16.24;3.567;-49.251;284.343;-0.02;0.341;5.0;38.4207;47.478954;8.211119;444.957;NaN;2.052;18.212984;356.5;12 / 16;31447;2022-09-27 20:15:22:238
-0.06219;0.00747;9.77081;-0.05829;0.00334;9.80648;-0.00242;-6.4E-4;-0.00138;1.3E-4;4.1E-4;8.0E-5;19.7;16.24;3.567;-49.251;284.343;-0.02;0.341;5.0;38.4207;47.478954;8.211119;444.957;NaN;2.052;18.212984;356.5;12 / 16;31457;2022-09-27 20:15:22:248
-0.06219;0.00747;9.77081;-0.05829;0.00334;9.80648;-0.00242;-6.4E-4;-0.00138;1.3E-4;4.1E-4;8.0E-5;19.7;16.24;3.567;-49.251;284.343;-0.02;0.341;5.0;38.4207;47.478954;8.211119;444.957;NaN;2.052;18.212984;356.5;12 / 16;31467;2022-09-27 20:15:22:258
-0.06219;0.00747;9.77081;-0.05829;0.00334;9.80648;-0.00242;-6.4E-4;-0.00138;1.3E-4;4.1E-4;8.0E-5;19.7;16.24;3.567;-49.251;284.343;-0.02;0.341;5.0;38.4207;47.478954;8.211119;444.957;NaN;2.052;18.212984;356.5;12 / 16;31477;2022-09-27 20:15:22:268
-0.06219;0.00747;9.77081;-0.05829;0.00334;9.80648;-0.00242;-6.4E-4;-0.00138;1.3E-4;4.1E-4;8.0E-5;19.7;16.24;3.567;-49.251;284.343;-0.02;0.341;5.0;38.4207;47.478954;8.211119;444.957;NaN;2.052;18.212984;356.5;12 / 16;31487;2022-09-27 20:15:22:278
-0.06219;0.00747;9.77081;-0.05829;0.00334;9.80648;-0.00242;-6.4E-4;-0.00138;1.3E-4;4.1E-4;8.0E-5;19.7;16.24;3.567;-49.251;284.343;-0.02;0.341;5.0;37.4509;47.478954;8.211119;444.957;NaN;2.052;18.212984;356.5;12 / 16;31497;2022-09-27 20:15:22:288
-0.06219;0.00747;9.77081;-0.05829;0.00334;9.80648;-0.00242;-6.4E-4;-0.00138;1.3E-4;4.1E-4;8.0E-5;19.7;16.24;3.567;-49.251;284.343;-0.02;0.341;5.0;37.4509;47.478954;8.211119;444.957;NaN;2.052;18.212984;356.5;12 / 16;31507;2022-09-27 20:15:22:298
-0.06219;0.00747;9.77081;-0.05829;0.00334;9.80648;-0.00242;-6.4E-4;-0.00138;1.3E-4;4.1E-4;8.0E-5;19.7;16.24;3.567;-49.251;284.343;-0.02;0.341;5.0;37.4509;47.478954;8.211119;444.957;NaN;2.052;18.212984;356.5;12 / 16;31517;2022-09-27 20:15:22:308
-0.06219;0.00747;9.77081;-0.05829;0.00334;9.80648;-0.00242;-6.4E-4;-0.00138;1.3E-4;4.1E-4;8.0E-5;19.7;16.24;3.567;-49.251;284.343;-0.02;0.341;5.0;37.4509;47.478954;8.211119;444.957;NaN;2.052;18.212984;356.5;12 / 16;31527;2022-09-27 20:15:22:318
-0.0574;0.00508;9.76602;-0.05829;0.00334;9.80648;-0.00242;-6.4E-4;-0.00138;4.3E-4;1.0E-4;2.4E-4;19.7;16.24;3.567;-49.251;284.343;-0.02;0.341;5.0;37.4509;47.478954;8.211119;444.957;NaN;2.052;18.212984;356.5;12 / 16;31537;2022-09-27 20:15:22:328
-0.0574;0.00508;9.76602;-0.05829;0.00334;9.80648;-0.00242;-6.4E-4;-0.00138;4.3E-4;1.0E-4;2.4E-4;19.7;16.24;3.567;-49.251;284.343;-0.02;0.341;5.0;37.4509;47.478954;8.211119;444.957;NaN;2.052;18.212984;356.5;12 / 16;31547;2022-09-27 20:15:22:338
-0.0574;0.00508;9.76602;-0.05801;0.00363;9.80648;-0.00202;4.3E-4;4.6E-4;4.3E-4;1.0E-4;2.4E-4;19.7;16.24;3.567;-49.251;284.343;-0.02;0.341;5.0;37.4509;47.478954;8.211119;444.957;NaN;2.052;18.212984;356.5;12 / 16;31557;2022-09-27 20:15:22:348
-0.0574;0.00508;9.76602;-0.05801;0.00363;9.80648;-0.00202;4.3E-4;4.6E-4;4.3E-4;1.0E-4;2.4E-4;19.7;16.24;3.567;-49.251;284.343;-0.02;0.341;5.0;37.4509;47.478954;8.211119;444.957;NaN;2.052;18.212984;356.5;12 / 16;31567;2022-09-27 20:15:22:358
-0.0574;0.00508;9.76602;-0.05801;0.00363;9.80648;-0.00202;4.3E-4;4.6E-4;4.3E-4;1.0E-4;2.4E-4;19.7;16.24;3.567;-49.251;284.343;-0.02;0.341;5.0;37.4509;47.478954;8.211119;444.957;NaN;2.052;18.212984;356.5;12 / 16;31577;2022-09-27 20:15:22:368
